user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,trip_type,companion,star,district,destination
,Hotel Gracery Shinjuku,4.2,0.111057556,0.139784946,0.215053763,0.215053763,0.215053763,0.215053763,leisure,couple,4,Shinjuku Ward, Tokyo
,Hotel Gracery Shinjuku,4.2,0.111057556,0.139784946,0.215053763,0.215053763,0.215053763,0.215053763,business,couple,4,Shinjuku Ward, Tokyo
,Hotel Grand Arc Hanzomon,4.2,0.053733774,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,business,solo,3,Chiyoda, Tokyo
,Hotel Grand Arc Hanzomon,4.2,0.084581249,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,business,family,3,Chiyoda, Tokyo
,Hotel Grand Arc Hanzomon,4.2,0.084581249,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,leisure,family,3,Chiyoda, Tokyo
,Hotel Grand Arc Hanzomon,4.2,0.053733774,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,leisure,solo,3,Chiyoda, Tokyo
,Hotel Grand City,3.4,0.105389998,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,leisure,friend,3,Toshima, Tokyo
,Hotel Grand City,3.4,0.105389998,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,business,friend,3,Toshima, Tokyo
,Hotel Grand City,3.4,0.019030365,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,leisure,solo,3,Toshima, Tokyo
,Hotel Grand Fresa Akasaka,3.8,0.032143866,0.1,0.285714286,0.285714286,0.042857143,0.285714286,business,couple,3,Minato, Tokyo
,Hotel Grand Fresa Akasaka,3.8,0.027506773,0.1,0.285714286,0.285714286,0.042857143,0.285714286,business,solo,3,Minato, Tokyo
,Hotel Grand Fresa Akasaka,3.8,0.076088221,0.1,0.285714286,0.285714286,0.042857143,0.285714286,leisure,friend,3,Minato, Tokyo
,Hotel Grand Palace,3.4,0.081622816,0.102040816,0.408163265,0.040816327,0.040816327,0.408163265,leisure,solo,4,Chiyoda, Tokyo
,Hotel Grand Palace,3.4,0.081622816,0.102040816,0.408163265,0.040816327,0.040816327,0.408163265,business,solo,4,Chiyoda, Tokyo
,Hotel Graphy Nezu,3.4,0.084415045,0.142857143,0.714285714,0,0,0.142857143,business,family,3,Taito, Tokyo
,Hotel Graphy Nezu,3.4,0.084415045,0.142857143,0.714285714,0,0,0.142857143,leisure,family,3,Taito, Tokyo
,Hotel Hikari,3.4,0.064271112,0.209302326,0.465116279,0,0,0.325581395,business,friend,2,Taito, Tokyo
,Hotel Hokke Club Asakusa,4.2,0.078664384,0.203703704,0.37037037,0.037037037,0.037037037,0.351851852,leisure,friend,3,Taito, Tokyo
,Hotel Hokke Inn Nihonbashi,4.2,0.028803165,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,business,solo,2,Chuo Ward, Tokyo
,Hotel Hokke Inn Nihonbashi,4.2,0.028803165,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,leisure,solo,2,Chuo Ward, Tokyo
,Hotel Hokke Inn Nihonbashi,4.2,0.084830555,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,leisure,friend,2,Chuo Ward, Tokyo
,Hotel Horidome Villa,3.4,0.019030365,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,business,couple,2,Chuo Ward, Tokyo
,Hotel Horidome Villa,3.4,0.019030365,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,leisure,couple,2,Chuo Ward, Tokyo
,Hotel Horidome Villa,3.4,0.016454202,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,leisure,solo,2,Chuo Ward, Tokyo
,Hotel Houshi Kaikan,3,0.046786444,0.196428571,0.357142857,0.071428571,0.017857143,0.357142857,business,family,1,Chuo Ward, Tokyo
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,business,family,4,Ota Ward, Tokyo
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,business,couple,4,Ota Ward, Tokyo
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,business,solo,4,Ota Ward, Tokyo
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,leisure,family,4,Ota Ward, Tokyo
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,leisure,couple,4,Ota Ward, Tokyo
,Hotel JAL City Tamachi Tokyo,3.4,0.03393887,0.280701754,0.350877193,0.01754386,0.035087719,0.315789474,leisure,couple,3,Minato, Tokyo
,Hotel Kaminarimon,3.8,0.023650838,0.180722892,0.240963855,0.108433735,0.240963855,0.228915663,business,solo,3,Taito, Tokyo
,Hotel Keihan Asakusa,3.4,0.085345788,0.121621622,0.27027027,0.175675676,0.243243243,0.189189189,leisure,family,3,Taito, Tokyo
,Hotel Keihan Asakusa,3.4,0.113101866,0.121621622,0.27027027,0.175675676,0.243243243,0.189189189,leisure,friend,3,Taito, Tokyo
,Hotel Kuramae,2.6,0.097162897,0.162790698,0.465116279,0.023255814,0.046511628,0.302325581,business,friend,1,Taito, Tokyo
,Hotel Listel Shinjuku,2.6,0.1038443,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,leisure,family,3,Shinjuku Ward, Tokyo
,Hotel Listel Shinjuku,2.6,0.11773896,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,leisure,friend,3,Shinjuku Ward, Tokyo
,Hotel Listel Shinjuku,2.6,0.1038443,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,business,family,3,Shinjuku Ward, Tokyo
,Hotel Lumiere Kasai,3.4,0.041650739,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,leisure,couple,3,Edogawa, Tokyo
,Hotel Lumiere Kasai,3.4,0.041650739,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,business,couple,3,Edogawa, Tokyo
,Hotel Lumiere Kasai,3.4,0.025196536,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,business,solo,3,Edogawa, Tokyo
,Hotel Lumiere Kasai,3.4,0.095118587,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,leisure,friend,3,Edogawa, Tokyo
,Hotel Lumiere Kasai,3.4,0.025196536,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,leisure,solo,3,Edogawa, Tokyo
,Hotel Lumiere Kasai,3.4,0.095118587,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,business,friend,3,Edogawa, Tokyo
,Hotel Lumiere Nishikasai,3.4,0.025196536,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,business,solo,3,Edogawa, Tokyo
,Hotel Lumiere Nishikasai,3.4,0.025196536,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,leisure,solo,3,Edogawa, Tokyo
,Hotel Lumiere Nishikasai,3.4,0.041650739,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,business,couple,3,Edogawa, Tokyo
,Hotel Lumiere Nishikasai,3.4,0.041650739,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,leisure,couple,3,Edogawa, Tokyo
,Hotel Lumiere Nishikasai,3.4,0.076088221,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,leisure,family,3,Edogawa, Tokyo
,Hotel Mandarin,3.4,0.075572989,0.25,0.357142857,0.089285714,0.107142857,0.196428571,leisure,family,3,Bunkyo, Tokyo
,Hotel Mandarin,3.4,0.075572989,0.25,0.357142857,0.089285714,0.107142857,0.196428571,business,family,3,Bunkyo, Tokyo
,Hotel Mandarin,3.4,0.114647564,0.25,0.357142857,0.089285714,0.107142857,0.196428571,leisure,friend,3,Bunkyo, Tokyo
,Hotel Meigetsu,4.2,0.028287932,0.205882353,0.588235294,0,0.058823529,0.147058824,business,family,2,Arakawa, Tokyo
,Hotel Meigetsu,4.2,0.006182791,0.205882353,0.588235294,0,0.058823529,0.147058824,business,solo,2,Arakawa, Tokyo
,Hotel Meigetsu,4.2,0.028287932,0.205882353,0.588235294,0,0.058823529,0.147058824,leisure,family,2,Arakawa, Tokyo
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.098426048,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,leisure,couple,4,Toshima, Tokyo
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.086210049,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,business,solo,4,Toshima, Tokyo
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.147290043,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,business,family,4,Toshima, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.091412236,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,business,family,2,Kita, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.091412236,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,leisure,family,2,Kita, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.026227002,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,business,solo,2,Kita, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.11855336,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,leisure,friend,2,Kita, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.053368125,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,business,couple,2,Kita, Tokyo
,Hotel Mid In Akabane Ekimae,3.4,0.026227002,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,leisure,solo,2,Kita, Tokyo
,Hotel Mid In Meguro Ekimae,3.4,0.04987784,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,leisure,couple,2,Meguro Ward, Tokyo
,Hotel Mid In Meguro Ekimae,3.4,0.04987784,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,business,couple,2,Meguro Ward, Tokyo
,Hotel Mid In Meguro Ekimae,3.4,0.111556169,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,business,friend,2,Meguro Ward, Tokyo
,Hotel Mielparque Tokyo,3.4,0.06992205,0.265625,0.3125,0.09375,0.015625,0.3125,leisure,family,3,Minato, Tokyo
,Hotel Mielparque Tokyo,3.4,0.021606528,0.265625,0.3125,0.09375,0.015625,0.3125,leisure,solo,3,Minato, Tokyo
,Hotel Mielparque Tokyo,3.4,0.021606528,0.265625,0.3125,0.09375,0.015625,0.3125,business,solo,3,Minato, Tokyo
,Hotel Mielparque Tokyo,3.4,0.080725315,0.265625,0.3125,0.09375,0.015625,0.3125,leisure,friend,3,Minato, Tokyo
,Hotel Mielparque Tokyo,3.4,0.080725315,0.265625,0.3125,0.09375,0.015625,0.3125,business,friend,3,Minato, Tokyo
,Hotel Monterey Akasaka,3.4,0.078664384,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,business,solo,4,Minato, Tokyo
,Hotel Monterey Akasaka,3.4,0.078664384,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,leisure,solo,4,Minato, Tokyo
,Hotel Monterey Akasaka,3.4,0.205328502,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,business,friend,4,Minato, Tokyo
,Hotel Monterey Akasaka,3.4,0.096764007,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,business,couple,4,Minato, Tokyo
,Hotel Monterey Akasaka,3.4,0.096764007,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,leisure,couple,4,Minato, Tokyo
,Hotel Monterey Ginza,3.4,0.090996726,0.176470588,0.235294118,0.152941176,0.2,0.235294118,leisure,friend,4,Chuo Ward, Tokyo
,Hotel Monterey Ginza,3.4,0.039589808,0.176470588,0.235294118,0.152941176,0.2,0.235294118,leisure,couple,4,Chuo Ward, Tokyo
,Hotel Monterey Ginza,3.4,0.08586102,0.176470588,0.235294118,0.152941176,0.2,0.235294118,business,family,4,Chuo Ward, Tokyo
,Hotel Monterey Ginza,3.4,0.034454103,0.176470588,0.235294118,0.152941176,0.2,0.235294118,leisure,solo,4,Chuo Ward, Tokyo
,Hotel Monterey Hanzomon,3.4,0.024166071,0.125,0.5,0.05,0.025,0.3,leisure,solo,4,Chiyoda, Tokyo
,Hotel Monterey Hanzomon,3.4,0.024166071,0.125,0.5,0.05,0.025,0.3,business,solo,4,Chiyoda, Tokyo
,Hotel Monterey Hanzomon,3.4,0.034454103,0.125,0.5,0.05,0.025,0.3,leisure,couple,4,Chiyoda, Tokyo
,Hotel Monterey Hanzomon,3.4,0.034454103,0.125,0.5,0.05,0.025,0.3,business,couple,4,Chiyoda, Tokyo
,Hotel Monterey Lasoeur Ginza,3.4,0.035999801,0.176470588,0.235294118,0.152941176,0.2,0.235294118,business,solo,4,Chuo Ward, Tokyo
,Hotel Monterey Lasoeur Ginza,3.4,0.035999801,0.176470588,0.235294118,0.152941176,0.2,0.235294118,leisure,solo,4,Chuo Ward, Tokyo
,Hotel New Koyo,3.4,0.041650739,0.25,0.454545455,0.045454545,0,0.25,leisure,friend,2,Taito, Tokyo
,Hotel New Star Ikebukuro,3.4,0.08380009,0.102564103,0.256410256,0.256410256,0.128205128,0.256410256,leisure,friend,3,Toshima, Tokyo
,Hotel New Star Ikebukuro,3.4,0.08380009,0.102564103,0.256410256,0.256410256,0.128205128,0.256410256,business,friend,3,Toshima, Tokyo
,Hotel Nihonbashi Saibo,3.4,0.077018964,0.125,0.3125,0.234375,0.015625,0.3125,leisure,friend,3,Chuo Ward, Tokyo
,Hotel Nihonbashi Saibo,3.4,0.032592617,0.125,0.3125,0.234375,0.015625,0.3125,business,couple,3,Chuo Ward, Tokyo
,Hotel Nihonbashi Saibo,3.4,0.032592617,0.125,0.3125,0.234375,0.015625,0.3125,leisure,couple,3,Chuo Ward, Tokyo
,Hotel Ohedo,3.4,0.040570412,0.078947368,0.263157895,0.263157895,0.131578947,0.263157895,leisure,couple,2,Toshima, Tokyo
,Hotel Okura Tokyo,4.2,0.131700101,0.222222222,0.317460317,0.031746032,0.111111111,0.317460317,leisure,couple,5,Minato, Tokyo
,Hotel Okura Tokyo,4.2,0.131700101,0.222222222,0.317460317,0.031746032,0.111111111,0.317460317,business,couple,5,Minato, Tokyo
,Hotel Okura Tokyo Bay,4.2,0.126979906,0.230769231,0.692307692,0.038461538,0,0.038461538,business,solo,5,Tokyo,0
,Hotel Palace Japan,4.2,0.006698024,0.238095238,0.476190476,0,0,0.285714286,business,solo,1,Taito, Tokyo
,Hotel Palace Japan,4.2,0.058104941,0.238095238,0.476190476,0,0,0.285714286,leisure,friend,1,Taito, Tokyo
,Hotel Palace Japan,4.2,0.040620274,0.238095238,0.476190476,0,0,0.285714286,business,family,1,Taito, Tokyo
,Hotel Palace Japan,4.2,0.040620274,0.238095238,0.476190476,0,0,0.285714286,leisure,family,1,Taito, Tokyo
,Hotel Palace Japan,4.2,0.006698024,0.238095238,0.476190476,0,0,0.285714286,leisure,solo,1,Taito, Tokyo
,Hotel Resol Ikebukuro,3.8,0.03187794,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,leisure,solo,3,Toshima, Tokyo
,Hotel Resol Ikebukuro,3.8,0.116708495,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,leisure,friend,3,Toshima, Tokyo
,Hotel Resol Ikebukuro,3.8,0.03187794,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,business,solo,3,Toshima, Tokyo
,Hotel Risveglio Akasaka,4.2,0.033988731,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,leisure,solo,3,Minato, Tokyo
,Hotel Risveglio Akasaka,4.2,0.100619941,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,business,family,3,Minato, Tokyo
,Hotel Risveglio Akasaka,4.2,0.100619941,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,leisure,family,3,Minato, Tokyo
,Hotel Risveglio Akasaka,4.2,0.033988731,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,business,solo,3,Minato, Tokyo
,Hotel Rose Garden Shinjuku,3.4,0.122475776,0.23255814,0.23255814,0.139534884,0.162790698,0.23255814,business,friend,3,Shinjuku Ward, Tokyo
,Hotel Rose Garden Shinjuku,3.4,0.055329333,0.23255814,0.23255814,0.139534884,0.162790698,0.23255814,leisure,couple,3,Shinjuku Ward, Tokyo
,Hotel Route-Inn Tokyo Toyocho,2.6,0.129040836,0.136363636,0.454545455,0.090909091,0,0.318181818,business,friend,3,Koto Ward, Tokyo
,Hotel Shimbashi Sambankan,3.4,0.103545133,0.19047619,0.238095238,0.238095238,0.095238095,0.238095238,leisure,friend,2,Minato, Tokyo
,Hotel Shimbashi Sambankan,3.4,0.032492895,0.19047619,0.238095238,0.238095238,0.095238095,0.238095238,business,solo,2,Minato, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.043711669,0.125,0.25,0.15,0.25,0.225,leisure,couple,3,Taito, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.032592617,0.125,0.25,0.15,0.25,0.225,business,solo,3,Taito, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.088121395,0.125,0.25,0.15,0.25,0.225,business,family,3,Taito, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.043711669,0.125,0.25,0.15,0.25,0.225,business,couple,3,Taito, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.099223827,0.125,0.25,0.15,0.25,0.225,business,friend,3,Taito, Tokyo
,Hotel Shirobara Inn Asakusa,3.4,0.088121395,0.125,0.25,0.15,0.25,0.225,leisure,family,3,Taito, Tokyo
,Hotel Sulata Shibuya Dougenzaka (Adult Only),2.6,0.101284757,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,leisure,solo,2,Shibuya Ward, Tokyo
,Hotel Sulata Shibuya Dougenzaka (Adult Only),2.6,0.21952233,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,business,friend,2,Shibuya Ward, Tokyo
,Hotel Sunline Kamata,3,0.089966261,0.097222222,0.277777778,0.277777778,0.069444444,0.277777778,business,friend,2,Ota Ward, Tokyo
,Hotel Sunroute Asakusa,3.4,0.044725514,0.13253012,0.240963855,0.144578313,0.240963855,0.240963855,leisure,couple,3,Taito, Tokyo
,Hotel Sunroute Asakusa,3.4,0.101284757,0.13253012,0.240963855,0.144578313,0.240963855,0.240963855,leisure,friend,3,Taito, Tokyo
,Hotel Sunroute Ginza,3.4,0.037013645,0.162790698,0.23255814,0.162790698,0.209302326,0.23255814,business,solo,3,Chuo Ward, Tokyo
,Hotel Sunroute Ginza,3.4,0.037013645,0.162790698,0.23255814,0.162790698,0.209302326,0.23255814,leisure,solo,3,Chuo Ward, Tokyo
,Hotel Sunroute Higashi Shinjuku,3.4,0.107450928,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,business,friend,3,Shinjuku Ward, Tokyo
,Hotel Sunroute Higashi Shinjuku,3.4,0.098708594,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,business,family,3,Shinjuku Ward, Tokyo
,Hotel Sunroute Higashi Shinjuku,3.4,0.098708594,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,leisure,family,3,Shinjuku Ward, Tokyo
,Hotel Sunroute Higashi Shinjuku,3.4,0.04781691,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,leisure,couple,3,Shinjuku Ward, Tokyo
,Hotel Sunroute Patio Omori,3.4,0.068376352,0.222222222,0.37037037,0.074074074,0.037037037,0.296296296,business,friend,3,Tokyo,0
,Hotel Sunroute Shimbashi,3.4,0.060564761,0.2,0.235294118,0.235294118,0.094117647,0.235294118,business,couple,3,Minato, Tokyo
,Hotel Sunroute Shimbashi,3.4,0.038509482,0.2,0.235294118,0.235294118,0.094117647,0.235294118,leisure,solo,3,Minato, Tokyo
,Hotel Sunroute Shinagawa Seaside,3.4,0.167400735,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,leisure,family,3,Shinagawa Ward, Tokyo
,Hotel Sunroute Shinagawa Seaside,3.4,0.167400735,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,business,family,3,Shinagawa Ward, Tokyo
,Hotel Sunroute Shinagawa Seaside,3.4,0.081739159,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,leisure,friend,3,Shinagawa Ward, Tokyo
,Hotel Sunroute Shinagawa Seaside,3.4,0.034969335,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,business,couple,3,Shinagawa Ward, Tokyo
,Hotel Tateshina,2.6,0.085345788,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,leisure,family,2,Shinjuku Ward, Tokyo
,Hotel Tateshina,2.6,0.085345788,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,business,family,2,Shinjuku Ward, Tokyo
,Hotel Tokyo Garden Palace,3.4,0.099223827,0.134615385,0.384615385,0.038461538,0.057692308,0.384615385,business,family,3,Bunkyo, Tokyo
,Hotel Tokyo Garden Palace,3.4,0.099223827,0.134615385,0.384615385,0.038461538,0.057692308,0.384615385,leisure,family,3,Bunkyo, Tokyo
,Hotel Trusty Tokyo Bayside,3.4,0.031362707,0.151515152,0.606060606,0.03030303,0.060606061,0.151515152,leisure,solo,4,Koto Ward, Tokyo
,Hotel Trusty Tokyo Bayside,3.4,0.031362707,0.151515152,0.606060606,0.03030303,0.060606061,0.151515152,business,solo,4,Koto Ward, Tokyo
,Hotel Villa Fontaine Tokyo-Hamamatsucho,3.4,0.044210281,0.160714286,0.357142857,0.071428571,0.053571429,0.357142857,business,couple,3,Minato, Tokyo
,Hotel Villa Fontaine Tokyo-Hamamatsucho,3.4,0.044210281,0.160714286,0.357142857,0.071428571,0.053571429,0.357142857,leisure,couple,3,Minato, Tokyo
,Hotel Villa Fontaine Tokyo-Jimbocho,3.4,0.027689597,0.105263158,0.350877193,0.087719298,0.105263158,0.350877193,business,solo,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Jimbocho,3.4,0.028769924,0.105263158,0.350877193,0.087719298,0.105263158,0.350877193,leisure,couple,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Kayabacho,3.4,0.027506773,0.236363636,0.363636364,0.018181818,0.018181818,0.363636364,business,solo,3,Chuo Ward, Tokyo
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.034188176,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,leisure,couple,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.033091229,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,business,solo,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.033091229,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,leisure,solo,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.034188176,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,business,couple,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.039589808,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,business,solo,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.096149052,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,leisure,friend,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.039589808,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,leisure,solo,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.042165971,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,leisure,couple,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.042165971,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,business,couple,3,Chiyoda, Tokyo
,Hotel Villa Fontaine Tokyo-Roppongi,3.4,0.172021208,0.171052632,0.263157895,0.263157895,0.039473684,0.263157895,leisure,friend,4,Minato, Tokyo
,Hotel Villa Fontaine Tokyo-Ueno Okachimachi,3.4,0.042165971,0.086956522,0.434782609,0,0.130434783,0.347826087,business,couple,3,Taito, Tokyo
,Hotel Vista Kamata Tokyo,3.4,0.088935795,0.098591549,0.281690141,0.281690141,0.056338028,0.281690141,leisure,friend,3,Ota Ward, Tokyo
,Hotel Wing International Premium Tokyo Yotsuya,3.4,0.27554972,0.145454545,0.363636364,0.145454545,0,0.345454545,business,friend,3,Shinjuku Ward, Tokyo
,Hotel Wing International Premium Tokyo Yotsuya,3.4,0.27554972,0.145454545,0.363636364,0.145454545,0,0.345454545,leisure,friend,3,Shinjuku Ward, Tokyo
,Hotel Wing International Shinjuku,3.4,0.210264763,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,leisure,friend,3,Shinjuku Ward, Tokyo
,Hotel Wing International Shinjuku,3.4,0.210264763,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,business,friend,3,Shinjuku Ward, Tokyo
,Hotel Yamayuri,2.6,0.075057756,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,business,family,2,Taito, Tokyo
,Hotel Yamayuri,2.6,0.075057756,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,leisure,family,2,Taito, Tokyo
,Hotel Yanagibashi,2.6,0.075174099,0.092592593,0.37037037,0.166666667,0,0.37037037,business,family,1,Taito, Tokyo
,Hotel Yanagibashi,2.6,0.075174099,0.092592593,0.37037037,0.166666667,0,0.37037037,leisure,family,1,Taito, Tokyo
,Hotel the M Innsomnia Akasaka,4.2,0.088437183,0.123287671,0.273972603,0.273972603,0.054794521,0.273972603,business,couple,4,Minato, Tokyo
,Hotel the M Innsomnia Akasaka,4.2,0.088437183,0.123287671,0.273972603,0.273972603,0.054794521,0.273972603,leisure,couple,4,Minato, Tokyo
,House Ikebukuro,4.2,0.068376352,0.103896104,0.25974026,0.25974026,0.116883117,0.25974026,business,friend,1,Toshima, Tokyo
,House Ikebukuro,4.2,0.068376352,0.103896104,0.25974026,0.25974026,0.116883117,0.25974026,leisure,friend,1,Toshima, Tokyo
,Hundred Stay Tokyo Shinjuku,3.4,0.142004753,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,business,family,4,Shinjuku Ward, Tokyo
,Hundred Stay Tokyo Shinjuku,3.4,0.076669935,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,leisure,solo,4,Shinjuku Ward, Tokyo
,Hundred Stay Tokyo Shinjuku,3.4,0.260857281,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,business,friend,4,Shinjuku Ward, Tokyo
,Hundred Stay Tokyo Shinjuku,3.4,0.076669935,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,business,solo,4,Shinjuku Ward, Tokyo
,Hundred Stay Tokyo Shinjuku,3.4,0.142004753,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,leisure,family,4,Shinjuku Ward, Tokyo
,Hyatt Regency Tokyo,4.2,0.12796051,0.266666667,0.266666667,0.12,0.08,0.266666667,leisure,couple,4,Shinjuku Ward, Tokyo
,Hyatt Regency Tokyo,4.2,0.12796051,0.266666667,0.266666667,0.12,0.08,0.266666667,business,couple,4,Shinjuku Ward, Tokyo
,Hyatt Regency Tokyo,4.2,0.248375355,0.266666667,0.266666667,0.12,0.08,0.266666667,business,family,4,Shinjuku Ward, Tokyo
,Hyatt Regency Tokyo,4.2,0.248375355,0.266666667,0.266666667,0.12,0.08,0.266666667,leisure,family,4,Shinjuku Ward, Tokyo
,IRORI NIHONBASHI HOSTEL and KITCHEN,4.2,0.002343477,0.181818182,0.363636364,0.072727273,0.018181818,0.363636364,business,solo,1,Chuo Ward, Tokyo
