user_id,hotel_name,rating_norm,price_norm,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,Blue Jasmine Hostel,4.2,0.021858313,0.303030303,0.303030303,0.151515152,0.090909091,0.151515152,2,Bangkok,0,9,1090
,Bourbon St. Boutique Hotel,2.6,0.038708912,0.298507463,0.298507463,0.089552239,0.134328358,0.179104478,4,Wattana, Bangkok,8,1800
,Boxpackers Hostel,4.2,0.006431708,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,3,Pathumwan, Bangkok,9,440
,Boxpackers Hostel,4.2,0.037759582,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,3,Pathumwan, Bangkok,9,440
,Boxpackers Hostel,4.2,0.037759582,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,3,Pathumwan, Bangkok,9,440
,Brunch Makers,4.2,0.007855702,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,No preference,Bangkok,0,9,500
,Brunch Makers,4.2,0.048202207,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,No preference,Bangkok,0,9,500
,Brunch Makers,4.2,0.007855702,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,No preference,Bangkok,0,9,500
,Brunch Makers,4.2,0.048202207,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,No preference,Bangkok,0,9,500
,Bubble Space,4.2,0.052948855,0.234567901,0.24691358,0.024691358,0.24691358,0.24691358,2,Pathumwan, Bangkok,9,2400
,Bubble Space,4.2,0.005482378,0.234567901,0.24691358,0.024691358,0.24691358,0.24691358,2,Pathumwan, Bangkok,9,2400
,Budacco,2.6,0.038708912,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,3,Pathumwan, Bangkok,8,1800
,Buddy Mansion,1,0.018298327,0.234042553,0.425531915,0.021276596,0.063829787,0.255319149,No preference,Bangkapi, Bangkok,7,940
,C40Winks Hostel,4.2,0.005245046,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,390
,C40Winks Hostel,4.2,0.041794233,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,390
,C40Winks Hostel,4.2,0.023282307,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,390
,C40Winks Hostel,4.2,0.041794233,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,390
,CHERN Hostel,3.4,0.041082236,0.214285714,0.476190476,0.047619048,0.119047619,0.142857143,3,Bangkok,0,8.5,1900
,CHERN Hostel,3.4,0.041082236,0.214285714,0.476190476,0.047619048,0.119047619,0.142857143,3,Bangkok,0,8.5,1900
,CHERN Hostel,3.4,0.03158894,0.214285714,0.476190476,0.047619048,0.119047619,0.142857143,3,Bangkok,0,8.5,1900
,CK2 Hotel,2.6,0.028740952,0.209302326,0.465116279,0.186046512,0,0.139534884,3,Din Daeng, Bangkok,8,1380
,CK2 Hotel,2.6,0.028740952,0.209302326,0.465116279,0.186046512,0,0.139534884,3,Din Daeng, Bangkok,8,1380
,COMO Metropolitan Bangkok,4.2,0.109956094,0.283333333,0.333333333,0.05,0.083333333,0.25,5,Sathorn, Bangkok,9,4802
,Cabochon Hotel & Residence,4.2,0.304521182,0.120689655,0.344827586,0.25862069,0.189655172,0.086206897,4,Wattana, Bangkok,9,13000
,Cabochon Hotel & Residence,4.2,0.150255132,0.120689655,0.344827586,0.25862069,0.189655172,0.086206897,4,Wattana, Bangkok,9,13000
,Cabochon Hotel & Residence,4.2,0.304521182,0.120689655,0.344827586,0.25862069,0.189655172,0.086206897,4,Wattana, Bangkok,9,13000
,Cabochon Hotel & Residence,4.2,0.150255132,0.120689655,0.344827586,0.25862069,0.189655172,0.086206897,4,Wattana, Bangkok,9,13000
,Cacha Hotel,2.6,0.033962264,0.155172414,0.344827586,0.137931034,0.086206897,0.275862069,3,Phaya Thai, Bangkok,8,1600
,Cacha Hotel,2.6,0.033962264,0.155172414,0.344827586,0.137931034,0.086206897,0.275862069,3,Phaya Thai, Bangkok,8,1600
,Calypzo Ratchada 20,2.6,0.04345556,0.196078431,0.392156863,0.058823529,0.156862745,0.196078431,3,Huai Khwang, Bangkok,8,2000
,Canale Hostel,4.2,0.006431708,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,No preference,Bangkok,0,9,440
,Cape House Serviced Apartments,4.2,0.219081524,0.25,0.25,0.0875,0.25,0.1625,4,Pathumwan, Bangkok,9,9400
,Cape House Serviced Apartments,4.2,0.219081524,0.25,0.25,0.0875,0.25,0.1625,4,Pathumwan, Bangkok,9,9400
,Cape House Serviced Apartments,4.2,0.107535303,0.25,0.25,0.0875,0.25,0.1625,4,Pathumwan, Bangkok,9,9400
,Cape House Serviced Apartments,4.2,0.107535303,0.25,0.25,0.0875,0.25,0.1625,4,Pathumwan, Bangkok,9,9400
,Casa Nithra,4.2,0.04345556,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Casa Nithra,4.2,0.090922036,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Casa Nithra,4.2,0.090922036,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Casa Nithra,4.2,0.04345556,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Casa Nithra,4.2,0.090922036,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Casa Nithra,4.2,0.090922036,0.307692308,0.307692308,0.184615385,0,0.2,4,Bangkok,0,9,2000
,Cazz Hostel,4.2,0.013789012,0.075,0.5,0.05,0.1,0.275,No preference,Wattana, Bangkok,9,750
,Cazz Hostel,4.2,0.013789012,0.075,0.5,0.05,0.1,0.275,No preference,Wattana, Bangkok,9,750
,Cazz Hostel,4.2,0.002515723,0.075,0.5,0.05,0.1,0.275,No preference,Wattana, Bangkok,9,750
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,4,Pathumwan, Bangkok,8.5,2966
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,4,Pathumwan, Bangkok,8.5,2966
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.096546814,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,4,Pathumwan, Bangkok,8.5,2966
,Centara Watergate Pavillion Hotel Bangkok,3.4,0.066381868,0.231707317,0.243902439,0.036585366,0.243902439,0.243902439,4,Pathumwan, Bangkok,8.5,2966
,Centre Point Chidlom,4.2,0.065764804,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.065764804,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.136015189,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.136015189,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.065764804,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.065764804,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Chidlom,4.2,0.065764804,0.264150943,0.377358491,0.037735849,0.169811321,0.150943396,4,Pathumwan, Bangkok,9,2940
,Centre Point Pratunam,2.6,0.112281951,0.115942029,0.289855072,0.014492754,0.289855072,0.289855072,4,Pathumwan, Bangkok,8,4900
,Centre Point Silom,4.2,0.126996559,0.298245614,0.350877193,0.087719298,0.122807018,0.140350877,4,Bang Rak, Bangkok,9,5520
,Centre Point Silom,4.2,0.066239468,0.298245614,0.350877193,0.087719298,0.122807018,0.140350877,4,Bang Rak, Bangkok,9,5520
,Centre Point Silom,4.2,0.126996559,0.298245614,0.350877193,0.087719298,0.122807018,0.140350877,4,Bang Rak, Bangkok,9,5520
,Centre Point Silom,4.2,0.066239468,0.298245614,0.350877193,0.087719298,0.122807018,0.140350877,4,Bang Rak, Bangkok,9,5520
,Centre Point Silom,4.2,0.066239468,0.298245614,0.350877193,0.087719298,0.122807018,0.140350877,4,Bang Rak, Bangkok,9,5520
,Centre Point Sukhumvit Thong-Lo,2.6,0.073122108,0.054054054,0.27027027,0.27027027,0.27027027,0.135135135,4,Wattana, Bangkok,8,3250
,Centre Point Sukhumvit Thong-Lo,2.6,0.073122108,0.054054054,0.27027027,0.27027027,0.27027027,0.135135135,4,Wattana, Bangkok,8,3250
,Chakrabongse Villas,5,0.609255963,0.303030303,0.303030303,0.045454545,0.196969697,0.151515152,5,Bangkok,0,9.5,25840
,Chakrabongse Villas,5,0.209303429,0.303030303,0.303030303,0.045454545,0.196969697,0.151515152,5,Bangkok,0,9.5,25840
,"Chaophya Park Hotel, Bangkok",2.6,0.111427554,0.195652174,0.434782609,0.043478261,0.217391304,0.108695652,4,Din Daeng, Bangkok,8,4864
,Chateau de Sukhumvit,4.2,0.05247419,0,0.777777778,0.111111111,0.055555556,0.055555556,3,Bangkok,0,9,2380
,Chateau de Sukhumvit,4.2,0.038708912,0,0.777777778,0.111111111,0.055555556,0.055555556,3,Bangkok,0,9,2380
,Chateau de Sukhumvit,4.2,0.05247419,0,0.777777778,0.111111111,0.055555556,0.055555556,3,Bangkok,0,9,2380
,Chateau de Sukhumvit,4.2,0.021407381,0,0.777777778,0.111111111,0.055555556,0.055555556,3,Bangkok,0,9,2380
,Chateau de Sukhumvit,4.2,0.021407381,0,0.777777778,0.111111111,0.055555556,0.055555556,3,Bangkok,0,9,2380
,Chatrium Hotel Riverside Bangkok,4.2,0.160460425,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,5,Bangkok,0,9,6930
,Chatrium Hotel Riverside Bangkok,4.2,0.078058621,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,5,Bangkok,0,9,6930
,Chatrium Hotel Riverside Bangkok,4.2,0.160460425,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,5,Bangkok,0,9,6930
,Chatrium Hotel Riverside Bangkok,4.2,0.078058621,0.326530612,0.408163265,0.020408163,0.020408163,0.224489796,5,Bangkok,0,9,6930
,Chatrium Residence Sathon Bangkok,3.4,0.119591788,0.333333333,0.416666667,0,0.166666667,0.083333333,4,Sathorn, Bangkok,8.5,5208
,Chatrium Residence Sathon Bangkok,3.4,0.100011867,0.333333333,0.416666667,0,0.166666667,0.083333333,4,Sathorn, Bangkok,8.5,5208
,Chatrium Residence Sathon Bangkok,3.4,0.119591788,0.333333333,0.416666667,0,0.166666667,0.083333333,4,Sathorn, Bangkok,8.5,5208
,Check-in My Hostel,4.2,0.013789012,0.303030303,0.303030303,0.060606061,0.151515152,0.181818182,No preference,Phaya Thai, Bangkok,9,750
,Check-in My Hostel,4.2,0.013789012,0.303030303,0.303030303,0.060606061,0.151515152,0.181818182,No preference,Phaya Thai, Bangkok,9,750
,Check-in My Hostel,4.2,0.004889047,0.303030303,0.303030303,0.060606061,0.151515152,0.181818182,No preference,Phaya Thai, Bangkok,9,750
,Check-in My Hostel,4.2,0.004889047,0.303030303,0.303030303,0.060606061,0.151515152,0.181818182,No preference,Phaya Thai, Bangkok,9,750
,Chillax Resort,3.4,0.100415332,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,4,Bangkok,0,8.5,4400
,Chillax Resort,3.4,0.100415332,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,4,Bangkok,0,8.5,4400
,Chillax Resort,3.4,0.100415332,0.21978022,0.21978022,0.21978022,0.120879121,0.21978022,4,Bangkok,0,8.5,4400
,Citadines Sukhumvit 16 Bangkok,2.6,0.088145247,0.182926829,0.243902439,0.158536585,0.170731707,0.243902439,3,Khlong Toei, Bangkok,8,3883
,Citrus Sukhumvit 11 by Compass Hospitality,2.6,0.038685179,0.121212121,0.303030303,0.272727273,0.106060606,0.196969697,4,Wattana, Bangkok,8,1799
,Citypoint Hotel,4.2,0.095668684,0.197916667,0.208333333,0.177083333,0.208333333,0.208333333,3,Khlong Toei, Bangkok,9,4200
,Citypoint Hotel,4.2,0.045828883,0.197916667,0.208333333,0.177083333,0.208333333,0.208333333,3,Khlong Toei, Bangkok,9,4200
,Citypoint Hotel,4.2,0.045828883,0.197916667,0.208333333,0.177083333,0.208333333,0.208333333,3,Khlong Toei, Bangkok,9,4200
,Citypoint Hotel,4.2,0.045828883,0.197916667,0.208333333,0.177083333,0.208333333,0.208333333,3,Khlong Toei, Bangkok,9,4200
,Citypoint Hotel,4.2,0.095668684,0.197916667,0.208333333,0.177083333,0.208333333,0.208333333,3,Khlong Toei, Bangkok,9,4200
,Cloudy Hostel,4.2,0.024468969,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,2,Pathumwan, Bangkok,9,1200
,Cloudy Hostel,4.2,0.024468969,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,2,Pathumwan, Bangkok,9,1200
,Cloudy Hostel,4.2,0.010229026,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,2,Pathumwan, Bangkok,9,1200
,Cloudy Hostel,4.2,0.003109054,0.281690141,0.281690141,0.042253521,0.154929577,0.23943662,2,Pathumwan, Bangkok,9,1200
,Cocktail Hostel & Bar,4.2,0.00073573,0.19047619,0.238095238,0.107142857,0.238095238,0.226190476,No preference,Bang Rak, Bangkok,9,200
,Compass SkyView Hotel,4.2,0.225038567,0.085365854,0.243902439,0.243902439,0.219512195,0.207317073,5,Khlong Toei, Bangkok,9,9651
,Compass SkyView Hotel,4.2,0.089023377,0.085365854,0.243902439,0.243902439,0.219512195,0.207317073,5,Khlong Toei, Bangkok,9,9651
,Compass SkyView Hotel,4.2,0.089023377,0.085365854,0.243902439,0.243902439,0.219512195,0.207317073,5,Khlong Toei, Bangkok,9,9651
,Conrad Bangkok,3.4,0.127827222,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,5,Pathumwan, Bangkok,8.5,5555
,Conrad Bangkok,3.4,0.132312804,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,5,Pathumwan, Bangkok,8.5,5555
,Conrad Bangkok,3.4,0.202705589,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,5,Pathumwan, Bangkok,8.5,5555
,Conrad Bangkok,3.4,0.127827222,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,5,Pathumwan, Bangkok,8.5,5555
,Conrad Bangkok,3.4,0.268636525,0.245901639,0.327868852,0.049180328,0.163934426,0.213114754,5,Pathumwan, Bangkok,8.5,5555
,Conrad Bangkok Residences,2.6,0.244594755,0.267857143,0.357142857,0.053571429,0.142857143,0.178571429,5,Pathumwan, Bangkok,8,10475
,Coop Hostel,4.2,0.019484989,0.240963855,0.240963855,0.036144578,0.240963855,0.240963855,3,Pathumwan, Bangkok,9,990
,Counting star Hostel,4.2,0.026367628,0.217391304,0.217391304,0.184782609,0.163043478,0.217391304,2,Bangkok,0,9,1280
,Counting star Hostel,4.2,0.003583719,0.217391304,0.217391304,0.184782609,0.163043478,0.217391304,2,Bangkok,0,9,1280
,Counting star Hostel,4.2,0.026367628,0.217391304,0.217391304,0.184782609,0.163043478,0.217391304,2,Bangkok,0,9,1280
,Cozy@9Hotel&Kitchen,2.6,0.062157351,0.081081081,0.540540541,0.081081081,0.189189189,0.108108108,3,Huai Khwang, Bangkok,8,2788
,Cozy@9Hotel&Kitchen,2.6,0.062157351,0.081081081,0.540540541,0.081081081,0.189189189,0.108108108,3,Huai Khwang, Bangkok,8,2788
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,5,Bang Rak, Bangkok,9,5784
,Crowne Plaza Bangkok Lumpini Park,4.2,0.270535185,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,5,Bang Rak, Bangkok,9,5784
,Crowne Plaza Bangkok Lumpini Park,4.2,0.270535185,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,5,Bang Rak, Bangkok,9,5784
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,5,Bang Rak, Bangkok,9,5784
,Crowne Plaza Bangkok Lumpini Park,4.2,0.133262134,0.202020202,0.202020202,0.202020202,0.191919192,0.202020202,5,Bang Rak, Bangkok,9,5784
,D&N Hostel,4.2,0.014738341,0.188405797,0.289855072,0.144927536,0.173913043,0.202898551,No preference,Bangkok,0,9,790
,D&N Hostel,4.2,0.014738341,0.188405797,0.289855072,0.144927536,0.173913043,0.202898551,No preference,Bangkok,0,9,790
,D&N Hostel,4.2,0.028740952,0.188405797,0.289855072,0.144927536,0.173913043,0.202898551,No preference,Bangkok,0,9,790
,Darin Hostel,4.2,0.010229026,0.208333333,0.208333333,0.197916667,0.177083333,0.208333333,No preference,Bangkok,0,9,600
,Darin Hostel,4.2,0.010229026,0.208333333,0.208333333,0.197916667,0.177083333,0.208333333,No preference,Bangkok,0,9,600
,De Talak Hostel,3.4,0.013077014,0.339622642,0.377358491,0.094339623,0.037735849,0.150943396,3,Khlong Toei, Bangkok,8.5,720
,De Talak Hostel,3.4,0.013077014,0.339622642,0.377358491,0.094339623,0.037735849,0.150943396,3,Khlong Toei, Bangkok,8.5,720
,De Talak Hostel,3.4,0.003109054,0.339622642,0.377358491,0.094339623,0.037735849,0.150943396,3,Khlong Toei, Bangkok,8.5,720
,De Talak Hostel,3.4,0.020908983,0.339622642,0.377358491,0.094339623,0.037735849,0.150943396,3,Khlong Toei, Bangkok,8.5,720
,Dewan Bangkok,4.2,0.050575531,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,3,Bangkok,0,9,2300
,Dewan Bangkok,4.2,0.050575531,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,3,Bangkok,0,9,2300
,Dewan Bangkok,4.2,0.109908627,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,3,Bangkok,0,9,2300
,Dewan Bangkok,4.2,0.050575531,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,3,Bangkok,0,9,2300
,Dewan Bangkok,4.2,0.109908627,0.210526316,0.210526316,0.189473684,0.178947368,0.210526316,3,Bangkok,0,9,2300
,Dhub Hostel Donmueng,4.2,0.005482378,0.214285714,0.476190476,0.119047619,0,0.19047619,No preference,Donmuang, Bangkok,9,400
,Dhub Hostel Donmueng,4.2,0.014975673,0.214285714,0.476190476,0.119047619,0,0.19047619,No preference,Donmuang, Bangkok,9,400
,Dhub Hostel Donmueng,4.2,0.005482378,0.214285714,0.476190476,0.119047619,0,0.19047619,No preference,Donmuang, Bangkok,9,400
,Dinsomon,4.2,0.028028955,0.192771084,0.240963855,0.204819277,0.144578313,0.21686747,No preference,Bangkok,0,9,1350
,Dinsomon,4.2,0.028028955,0.192771084,0.240963855,0.204819277,0.144578313,0.21686747,No preference,Bangkok,0,9,1350
,Don Muang Boutique House,2.6,0.005482378,0.133333333,0.222222222,0.222222222,0.2,0.222222222,No preference,Bang Khen, Bangkok,8,400
,Don Muang Boutique House,2.6,0.005482378,0.133333333,0.222222222,0.222222222,0.2,0.222222222,No preference,Bang Khen, Bangkok,8,400
,Double DD House,2.6,0.033962264,0.216666667,0.333333333,0.1,0.116666667,0.233333333,3,Huai Khwang, Bangkok,8,1600
,DoubleTree by Hilton Sukhumvit Bangkok,3.4,0.063035481,0.098591549,0.281690141,0.281690141,0.23943662,0.098591549,5,Khlong Toei, Bangkok,8.5,2825
,DoubleTree by Hilton Sukhumvit Bangkok,3.4,0.063035481,0.098591549,0.281690141,0.281690141,0.23943662,0.098591549,5,Khlong Toei, Bangkok,8.5,2825
,Dream Hotel Bangkok,2.6,0.090922036,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,5,Wattana, Bangkok,8,4000
,Eastin Grand Hotel Sathorn,4.2,0.092061232,0.163265306,0.408163265,0.06122449,0.183673469,0.183673469,5,Sathorn, Bangkok,9,4048
,Eight Ville,2.6,0.055322179,0.12244898,0.408163265,0.142857143,0.081632653,0.244897959,2,Khlong Toei, Bangkok,8,2500
,Emporium Suites by Chatrium,2.6,0.115462205,0.107142857,0.238095238,0.238095238,0.202380952,0.214285714,5,Khlong Toei, Bangkok,8,5034
,Emporium Suites by Chatrium,2.6,0.350492465,0.107142857,0.238095238,0.238095238,0.202380952,0.214285714,5,Khlong Toei, Bangkok,8,5034
,Emporium Suites by Chatrium,2.6,0.156212175,0.107142857,0.238095238,0.238095238,0.202380952,0.214285714,5,Khlong Toei, Bangkok,8,5034
,Emporium Suites by Chatrium,2.6,0.350492465,0.107142857,0.238095238,0.238095238,0.202380952,0.214285714,5,Khlong Toei, Bangkok,8,5034
,Escape at Sathorn Terrace,3.4,0.030402278,0.262295082,0.327868852,0.06557377,0.131147541,0.213114754,3,Bang Rak, Bangkok,8.5,1450
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.126521894,0.2375,0.25,0.05,0.2125,0.25,4,Sathorn, Bangkok,9,5500
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.126521894,0.2375,0.25,0.05,0.2125,0.25,4,Sathorn, Bangkok,9,5500
,Evergreen Laurel Hotel Sathorn Bangkok,4.2,0.061255488,0.2375,0.25,0.05,0.2125,0.25,4,Sathorn, Bangkok,9,5500
,Feung Nakorn Balcony Rooms and Cafe,4.2,0.038234247,0.272727273,0.303030303,0,0.303030303,0.121212121,3,Bangkok,0,9,1780
,Feung Nakorn Balcony Rooms and Cafe,4.2,0.038234247,0.272727273,0.303030303,0,0.303030303,0.121212121,3,Bangkok,0,9,1780
,First Inn On Nut,4.2,0.004295716,0.234042553,0.425531915,0.021276596,0.170212766,0.14893617,No preference,Khlong Toei, Bangkok,9,350
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.165824137,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,4,Wattana, Bangkok,9,7156
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.165824137,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,4,Wattana, Bangkok,9,7156
,"Four Points by Sheraton Bangkok, Sukhumvit 15",4.2,0.078675685,0.175257732,0.206185567,0.206185567,0.206185567,0.206185567,4,Wattana, Bangkok,9,7156
,Fraser Suites Sukhumvit - Bangkok,2.6,0.165159606,0.09375,0.3125,0.28125,0.109375,0.203125,5,Wattana, Bangkok,8,7128
,Fyn Hotel,3.4,0.03158894,0.235294118,0.235294118,0.058823529,0.235294118,0.235294118,No preference,Pathumwan, Bangkok,8.5,1500
,GLOW Pratunam,4.2,0.131268542,0.150684932,0.273972603,0.02739726,0.273972603,0.273972603,4,Pathumwan, Bangkok,9,5700
,GLOW Pratunam,4.2,0.063628812,0.150684932,0.273972603,0.02739726,0.273972603,0.273972603,4,Pathumwan, Bangkok,9,5700
,GLOW Pratunam,4.2,0.063628812,0.150684932,0.273972603,0.02739726,0.273972603,0.273972603,4,Pathumwan, Bangkok,9,5700
,GLOW Pratunam,4.2,0.086175389,0.150684932,0.273972603,0.02739726,0.273972603,0.273972603,4,Pathumwan, Bangkok,9,5700
,Gaam Hotel,4.2,0.073834105,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,3,Pathumwan, Bangkok,9,3280
,Gaam Hotel,4.2,0.034911594,0.205128205,0.256410256,0.025641026,0.256410256,0.256410256,3,Pathumwan, Bangkok,9,3280
,Glur Bharani Hostel,4.2,0.02162098,0.161290323,0.215053763,0.215053763,0.193548387,0.215053763,3,Wattana, Bangkok,9,1080
,Glur Bharani Hostel,4.2,0.02162098,0.161290323,0.215053763,0.215053763,0.193548387,0.215053763,3,Wattana, Bangkok,9,1080
,Golden Mountain Hostel,2.6,0.005482378,0.384615385,0.384615385,0.019230769,0.076923077,0.134615385,No preference,Bangkok,0,8,400
,Golden Tulip Sovereign Hotel Bangkok,1,0.136964519,0.068181818,0.454545455,0.204545455,0.159090909,0.113636364,4,Huai Khwang, Bangkok,7,5940
,Good Day Hostel,4.2,0.00666904,0.104477612,0.298507463,0.014925373,0.298507463,0.28358209,1,Pathumwan, Bangkok,9,450
,Good One Hostel & Cafe Bar,4.2,0.004295716,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,350
,Good One Hostel & Cafe Bar,4.2,0.035148926,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,350
,Good One Hostel & Cafe Bar,4.2,0.004295716,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,350
,Good One Hostel & Cafe Bar,4.2,0.035148926,0.2,0.2,0.2,0.2,0.2,2,Bang Rak, Bangkok,9,350
,Grand Hyatt Erawan Bangkok,4.2,0.201305328,0.2,0.266666667,0.133333333,0.266666667,0.133333333,5,Pathumwan, Bangkok,9,8651
,Grand Hyatt Erawan Bangkok,4.2,0.201305328,0.2,0.266666667,0.133333333,0.266666667,0.133333333,5,Pathumwan, Bangkok,9,8651
,Grand Mercure Bangkok Asoke Residence,3.4,0.068066928,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,5,Wattana, Bangkok,8.5,3037
,Grand Mercure Bangkok Asoke Residence,3.4,0.111641153,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,5,Wattana, Bangkok,8.5,3037
,Grand Mercure Bangkok Asoke Residence,3.4,0.173086508,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,5,Wattana, Bangkok,8.5,3037
,Grand Swiss Sukhumvit 11 by Compass Hospitality,2.6,0.071911712,0.113636364,0.227272727,0.227272727,0.204545455,0.227272727,4,Wattana, Bangkok,8,3199
,Grand Tower Inn Sathorn Hotel,2.6,0.06244215,0.24137931,0.344827586,0.051724138,0.137931034,0.224137931,3,Bangkok,0,8,2800
,Grand Tower Inn Sathorn Hotel,2.6,0.06244215,0.24137931,0.344827586,0.051724138,0.137931034,0.224137931,3,Bangkok,0,8,2800
,Grande Centre Point Hotel Terminal21,4.2,0.304521182,0.2,0.2,0.2,0.2,0.2,5,Wattana, Bangkok,9,13000
,Grande Centre Point Hotel Terminal21,4.2,0.304521182,0.2,0.2,0.2,0.2,0.2,5,Wattana, Bangkok,9,13000
,Grande Centre Point Hotel Terminal21,4.2,0.125382698,0.2,0.2,0.2,0.2,0.2,5,Wattana, Bangkok,9,13000
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.094743088,0.028169014,0.281690141,0.267605634,0.281690141,0.14084507,5,Wattana, Bangkok,9,4161
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.094743088,0.028169014,0.281690141,0.267605634,0.281690141,0.14084507,5,Wattana, Bangkok,9,4161
,Grande Centre Point Sukhumvit 55 Thong Lo,4.2,0.212056485,0.028169014,0.281690141,0.267605634,0.281690141,0.14084507,5,Wattana, Bangkok,9,4161
,Greyscale Short & Long Stay,2.6,0.011415688,0,0.526315789,0.026315789,0.105263158,0.342105263,No preference,Bangkapi, Bangkok,8,650
,Greyscale Short & Long Stay,2.6,0.011415688,0,0.526315789,0.026315789,0.105263158,0.342105263,No preference,Bangkapi, Bangkok,8,650
,Gulliver's Tavern Hotel,2.6,0.136015189,0.097560976,0.243902439,0.243902439,0.195121951,0.219512195,3,Wattana, Bangkok,8,5900
,Gulliver's Tavern Hotel,2.6,0.136015189,0.097560976,0.243902439,0.243902439,0.195121951,0.219512195,3,Wattana, Bangkok,8,5900
,Hansar Bangkok,4.2,0.314441676,0.196428571,0.357142857,0.053571429,0.25,0.142857143,5,Pathumwan, Bangkok,9,13418
