user_id,hotel_name,rating,price,near_station,restaurant,entertain,shopping_mall,convenience_store,star,district,destination,rating,price
,Hotel Grand Arc Hanzomon,4.2,0.053733774,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,3,Chiyoda, Tokyo,9,3944
,Hotel Grand Arc Hanzomon,4.2,0.084581249,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,3,Chiyoda, Tokyo,9,3944
,Hotel Grand Arc Hanzomon,4.2,0.084581249,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,3,Chiyoda, Tokyo,9,3944
,Hotel Grand Arc Hanzomon,4.2,0.053733774,0.12195122,0.487804878,0.073170732,0.024390244,0.292682927,3,Chiyoda, Tokyo,9,3944
,Hotel Grand City,3.4,0.105389998,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8,7052
,Hotel Grand City,3.4,0.105389998,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8,7052
,Hotel Grand City,3.4,0.019030365,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8,7052
,Hotel Grand Fresa Akasaka,3.8,0.032143866,0.1,0.285714286,0.285714286,0.042857143,0.285714286,3,Minato, Tokyo,8.5,2645
,Hotel Grand Fresa Akasaka,3.8,0.027506773,0.1,0.285714286,0.285714286,0.042857143,0.285714286,3,Minato, Tokyo,8.5,2645
,Hotel Grand Fresa Akasaka,3.8,0.076088221,0.1,0.285714286,0.285714286,0.042857143,0.285714286,3,Minato, Tokyo,8.5,2645
,Hotel Grand Palace,3.4,0.081622816,0.102040816,0.408163265,0.040816327,0.040816327,0.408163265,4,Chiyoda, Tokyo,8,5622
,Hotel Grand Palace,3.4,0.081622816,0.102040816,0.408163265,0.040816327,0.040816327,0.408163265,4,Chiyoda, Tokyo,8,5622
,Hotel Graphy Nezu,3.4,0.084415045,0.142857143,0.714285714,0,0,0.142857143,3,Taito, Tokyo,8,5790
,Hotel Graphy Nezu,3.4,0.084415045,0.142857143,0.714285714,0,0,0.142857143,3,Taito, Tokyo,8,5790
,Hotel Hikari,3.4,0.064271112,0.209302326,0.465116279,0,0,0.325581395,2,Taito, Tokyo,8,4578
,Hotel Hokke Club Asakusa,4.2,0.078664384,0.203703704,0.37037037,0.037037037,0.037037037,0.351851852,3,Taito, Tokyo,9,5444
,Hotel Hokke Inn Nihonbashi,4.2,0.028803165,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,2,Chuo Ward, Tokyo,9,2444
,Hotel Hokke Inn Nihonbashi,4.2,0.028803165,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,2,Chuo Ward, Tokyo,9,2444
,Hotel Hokke Inn Nihonbashi,4.2,0.084830555,0.242857143,0.285714286,0.157142857,0.028571429,0.285714286,2,Chuo Ward, Tokyo,9,2444
,Hotel Horidome Villa,3.4,0.019030365,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,2,Chuo Ward, Tokyo,8,1856
,Hotel Horidome Villa,3.4,0.019030365,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,2,Chuo Ward, Tokyo,8,1856
,Hotel Horidome Villa,3.4,0.016454202,0.208955224,0.298507463,0.164179104,0.029850746,0.298507463,2,Chuo Ward, Tokyo,8,1856
,Hotel Houshi Kaikan,3,0.046786444,0.196428571,0.357142857,0.071428571,0.017857143,0.357142857,1,Chuo Ward, Tokyo,7.5,3526
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,4,Ota Ward, Tokyo,8.5,4021
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,4,Ota Ward, Tokyo,8.5,4021
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,4,Ota Ward, Tokyo,8.5,4021
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,4,Ota Ward, Tokyo,8.5,4021
,Hotel JAL City Haneda Tokyo West Wing,3.8,0.055013546,0.23255814,0.465116279,0.046511628,0,0.255813953,4,Ota Ward, Tokyo,8.5,4021
,Hotel JAL City Tamachi Tokyo,3.4,0.03393887,0.280701754,0.350877193,0.01754386,0.035087719,0.315789474,3,Minato, Tokyo,8,2753
,Hotel Kaminarimon,3.8,0.023650838,0.180722892,0.240963855,0.108433735,0.240963855,0.228915663,3,Taito, Tokyo,8.5,2134
,Hotel Keihan Asakusa,3.4,0.085345788,0.121621622,0.27027027,0.175675676,0.243243243,0.189189189,3,Taito, Tokyo,8,5846
,Hotel Keihan Asakusa,3.4,0.113101866,0.121621622,0.27027027,0.175675676,0.243243243,0.189189189,3,Taito, Tokyo,8,5846
,Hotel Kuramae,2.6,0.097162897,0.162790698,0.465116279,0.023255814,0.046511628,0.302325581,1,Taito, Tokyo,7,6557
,Hotel Listel Shinjuku,2.6,0.1038443,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,3,Shinjuku Ward, Tokyo,7,6959
,Hotel Listel Shinjuku,2.6,0.11773896,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,3,Shinjuku Ward, Tokyo,7,6959
,Hotel Listel Shinjuku,2.6,0.1038443,0.106666667,0.266666667,0.266666667,0.093333333,0.266666667,3,Shinjuku Ward, Tokyo,7,6959
,Hotel Lumiere Kasai,3.4,0.041650739,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Kasai,3.4,0.041650739,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Kasai,3.4,0.025196536,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Kasai,3.4,0.095118587,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Kasai,3.4,0.025196536,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Kasai,3.4,0.095118587,0.138461538,0.307692308,0.276923077,0.015384615,0.261538462,3,Edogawa, Tokyo,8,3217
,Hotel Lumiere Nishikasai,3.4,0.025196536,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,3,Edogawa, Tokyo,8,2227
,Hotel Lumiere Nishikasai,3.4,0.025196536,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,3,Edogawa, Tokyo,8,2227
,Hotel Lumiere Nishikasai,3.4,0.041650739,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,3,Edogawa, Tokyo,8,2227
,Hotel Lumiere Nishikasai,3.4,0.041650739,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,3,Edogawa, Tokyo,8,2227
,Hotel Lumiere Nishikasai,3.4,0.076088221,0.129032258,0.322580645,0.193548387,0.032258065,0.322580645,3,Edogawa, Tokyo,8,2227
,Hotel Mandarin,3.4,0.075572989,0.25,0.357142857,0.089285714,0.107142857,0.196428571,3,Bunkyo, Tokyo,8,5258
,Hotel Mandarin,3.4,0.075572989,0.25,0.357142857,0.089285714,0.107142857,0.196428571,3,Bunkyo, Tokyo,8,5258
,Hotel Mandarin,3.4,0.114647564,0.25,0.357142857,0.089285714,0.107142857,0.196428571,3,Bunkyo, Tokyo,8,5258
,Hotel Meigetsu,4.2,0.028287932,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,2413
,Hotel Meigetsu,4.2,0.006182791,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,2413
,Hotel Meigetsu,4.2,0.028287932,0.205882353,0.588235294,0,0.058823529,0.147058824,2,Arakawa, Tokyo,9,2413
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.098426048,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,4,Toshima, Tokyo,8.5,6633
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.086210049,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,4,Toshima, Tokyo,8.5,6633
,Hotel Metropolitan Tokyo Ikebukuro,3.8,0.147290043,0.144444444,0.222222222,0.222222222,0.188888889,0.222222222,4,Toshima, Tokyo,8.5,6633
,Hotel Mid In Akabane Ekimae,3.4,0.091412236,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Akabane Ekimae,3.4,0.091412236,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Akabane Ekimae,3.4,0.026227002,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Akabane Ekimae,3.4,0.11855336,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Akabane Ekimae,3.4,0.053368125,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Akabane Ekimae,3.4,0.026227002,0.136986301,0.273972603,0.273972603,0.04109589,0.273972603,2,Kita, Tokyo,8,6211
,Hotel Mid In Meguro Ekimae,3.4,0.04987784,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,2,Meguro Ward, Tokyo,8,3712
,Hotel Mid In Meguro Ekimae,3.4,0.04987784,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,2,Meguro Ward, Tokyo,8,3712
,Hotel Mid In Meguro Ekimae,3.4,0.111556169,0.079365079,0.317460317,0.238095238,0.047619048,0.317460317,2,Meguro Ward, Tokyo,8,3712
,Hotel Mielparque Tokyo,3.4,0.06992205,0.265625,0.3125,0.09375,0.015625,0.3125,3,Minato, Tokyo,8,4918
,Hotel Mielparque Tokyo,3.4,0.021606528,0.265625,0.3125,0.09375,0.015625,0.3125,3,Minato, Tokyo,8,4918
,Hotel Mielparque Tokyo,3.4,0.021606528,0.265625,0.3125,0.09375,0.015625,0.3125,3,Minato, Tokyo,8,4918
,Hotel Mielparque Tokyo,3.4,0.080725315,0.265625,0.3125,0.09375,0.015625,0.3125,3,Minato, Tokyo,8,4918
,Hotel Mielparque Tokyo,3.4,0.080725315,0.265625,0.3125,0.09375,0.015625,0.3125,3,Minato, Tokyo,8,4918
,Hotel Monterey Akasaka,3.4,0.078664384,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,4,Minato, Tokyo,8,5444
,Hotel Monterey Akasaka,3.4,0.078664384,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,4,Minato, Tokyo,8,5444
,Hotel Monterey Akasaka,3.4,0.205328502,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,4,Minato, Tokyo,8,5444
,Hotel Monterey Akasaka,3.4,0.096764007,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,4,Minato, Tokyo,8,5444
,Hotel Monterey Akasaka,3.4,0.096764007,0.111111111,0.277777778,0.277777778,0.055555556,0.277777778,4,Minato, Tokyo,8,5444
,Hotel Monterey Ginza,3.4,0.090996726,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,6186
,Hotel Monterey Ginza,3.4,0.039589808,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,6186
,Hotel Monterey Ginza,3.4,0.08586102,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,6186
,Hotel Monterey Ginza,3.4,0.034454103,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,6186
,Hotel Monterey Hanzomon,3.4,0.024166071,0.125,0.5,0.05,0.025,0.3,4,Chiyoda, Tokyo,8,2165
,Hotel Monterey Hanzomon,3.4,0.024166071,0.125,0.5,0.05,0.025,0.3,4,Chiyoda, Tokyo,8,2165
,Hotel Monterey Hanzomon,3.4,0.034454103,0.125,0.5,0.05,0.025,0.3,4,Chiyoda, Tokyo,8,2165
,Hotel Monterey Hanzomon,3.4,0.034454103,0.125,0.5,0.05,0.025,0.3,4,Chiyoda, Tokyo,8,2165
,Hotel Monterey Lasoeur Ginza,3.4,0.035999801,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,2877
,Hotel Monterey Lasoeur Ginza,3.4,0.035999801,0.176470588,0.235294118,0.152941176,0.2,0.235294118,4,Chuo Ward, Tokyo,8,2877
,Hotel New Koyo,3.4,0.041650739,0.25,0.454545455,0.045454545,0,0.25,2,Taito, Tokyo,8,3217
,Hotel New Star Ikebukuro,3.4,0.08380009,0.102564103,0.256410256,0.256410256,0.128205128,0.256410256,3,Toshima, Tokyo,8,5753
,Hotel New Star Ikebukuro,3.4,0.08380009,0.102564103,0.256410256,0.256410256,0.128205128,0.256410256,3,Toshima, Tokyo,8,5753
,Hotel Nihonbashi Saibo,3.4,0.077018964,0.125,0.3125,0.234375,0.015625,0.3125,3,Chuo Ward, Tokyo,8,5345
,Hotel Nihonbashi Saibo,3.4,0.032592617,0.125,0.3125,0.234375,0.015625,0.3125,3,Chuo Ward, Tokyo,8,5345
,Hotel Nihonbashi Saibo,3.4,0.032592617,0.125,0.3125,0.234375,0.015625,0.3125,3,Chuo Ward, Tokyo,8,5345
,Hotel Ohedo,3.4,0.040570412,0.078947368,0.263157895,0.263157895,0.131578947,0.263157895,2,Toshima, Tokyo,8,3152
,Hotel Okura Tokyo,4.2,0.131700101,0.222222222,0.317460317,0.031746032,0.111111111,0.317460317,5,Minato, Tokyo,9,8635
,Hotel Okura Tokyo,4.2,0.131700101,0.222222222,0.317460317,0.031746032,0.111111111,0.317460317,5,Minato, Tokyo,9,8635
,Hotel Okura Tokyo Bay,4.2,0.126979906,0.230769231,0.692307692,0.038461538,0,0.038461538,5,Tokyo,0,9,8351
,Hotel Palace Japan,4.2,0.006698024,0.238095238,0.476190476,0,0,0.285714286,1,Taito, Tokyo,9,1114
,Hotel Palace Japan,4.2,0.058104941,0.238095238,0.476190476,0,0,0.285714286,1,Taito, Tokyo,9,1114
,Hotel Palace Japan,4.2,0.040620274,0.238095238,0.476190476,0,0,0.285714286,1,Taito, Tokyo,9,1114
,Hotel Palace Japan,4.2,0.040620274,0.238095238,0.476190476,0,0,0.285714286,1,Taito, Tokyo,9,1114
,Hotel Palace Japan,4.2,0.006698024,0.238095238,0.476190476,0,0,0.285714286,1,Taito, Tokyo,9,1114
,Hotel Resol Ikebukuro,3.8,0.03187794,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8.5,2629
,Hotel Resol Ikebukuro,3.8,0.116708495,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8.5,2629
,Hotel Resol Ikebukuro,3.8,0.03187794,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Toshima, Tokyo,8.5,2629
,Hotel Risveglio Akasaka,4.2,0.033988731,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Minato, Tokyo,9,2756
,Hotel Risveglio Akasaka,4.2,0.100619941,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Minato, Tokyo,9,2756
,Hotel Risveglio Akasaka,4.2,0.100619941,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Minato, Tokyo,9,2756
,Hotel Risveglio Akasaka,4.2,0.033988731,0.142857143,0.25974026,0.25974026,0.077922078,0.25974026,3,Minato, Tokyo,9,2756
,Hotel Rose Garden Shinjuku,3.4,0.122475776,0.23255814,0.23255814,0.139534884,0.162790698,0.23255814,3,Shinjuku Ward, Tokyo,8,8080
,Hotel Rose Garden Shinjuku,3.4,0.055329333,0.23255814,0.23255814,0.139534884,0.162790698,0.23255814,3,Shinjuku Ward, Tokyo,8,8080
,Hotel Route-Inn Tokyo Toyocho,2.6,0.129040836,0.136363636,0.454545455,0.090909091,0,0.318181818,3,Koto Ward, Tokyo,7,8475
,Hotel Shimbashi Sambankan,3.4,0.103545133,0.19047619,0.238095238,0.238095238,0.095238095,0.238095238,2,Minato, Tokyo,8,6941
,Hotel Shimbashi Sambankan,3.4,0.032492895,0.19047619,0.238095238,0.238095238,0.095238095,0.238095238,2,Minato, Tokyo,8,6941
,Hotel Shirobara Inn Asakusa,3.4,0.043711669,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Shirobara Inn Asakusa,3.4,0.032592617,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Shirobara Inn Asakusa,3.4,0.088121395,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Shirobara Inn Asakusa,3.4,0.043711669,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Shirobara Inn Asakusa,3.4,0.099223827,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Shirobara Inn Asakusa,3.4,0.088121395,0.125,0.25,0.15,0.25,0.225,3,Taito, Tokyo,8,3341
,Hotel Sulata Shibuya Dougenzaka (Adult Only),2.6,0.101284757,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,2,Shibuya Ward, Tokyo,7,6805
,Hotel Sulata Shibuya Dougenzaka (Adult Only),2.6,0.21952233,0.183673469,0.204081633,0.204081633,0.204081633,0.204081633,2,Shibuya Ward, Tokyo,7,6805
,Hotel Sunline Kamata,3,0.089966261,0.097222222,0.277777778,0.277777778,0.069444444,0.277777778,2,Ota Ward, Tokyo,7.5,6124
,Hotel Sunroute Asakusa,3.4,0.044725514,0.13253012,0.240963855,0.144578313,0.240963855,0.240963855,3,Taito, Tokyo,8,3402
,Hotel Sunroute Asakusa,3.4,0.101284757,0.13253012,0.240963855,0.144578313,0.240963855,0.240963855,3,Taito, Tokyo,8,3402
,Hotel Sunroute Ginza,3.4,0.037013645,0.162790698,0.23255814,0.162790698,0.209302326,0.23255814,3,Chuo Ward, Tokyo,8,2938
,Hotel Sunroute Ginza,3.4,0.037013645,0.162790698,0.23255814,0.162790698,0.209302326,0.23255814,3,Chuo Ward, Tokyo,8,2938
,Hotel Sunroute Higashi Shinjuku,3.4,0.107450928,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,3,Shinjuku Ward, Tokyo,8,7176
,Hotel Sunroute Higashi Shinjuku,3.4,0.098708594,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,3,Shinjuku Ward, Tokyo,8,7176
,Hotel Sunroute Higashi Shinjuku,3.4,0.098708594,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,3,Shinjuku Ward, Tokyo,8,7176
,Hotel Sunroute Higashi Shinjuku,3.4,0.04781691,0.116883117,0.25974026,0.25974026,0.103896104,0.25974026,3,Shinjuku Ward, Tokyo,8,7176
,Hotel Sunroute Patio Omori,3.4,0.068376352,0.222222222,0.37037037,0.074074074,0.037037037,0.296296296,3,Tokyo,0,8,4825
,Hotel Sunroute Shimbashi,3.4,0.060564761,0.2,0.235294118,0.235294118,0.094117647,0.235294118,3,Minato, Tokyo,8,4355
,Hotel Sunroute Shimbashi,3.4,0.038509482,0.2,0.235294118,0.235294118,0.094117647,0.235294118,3,Minato, Tokyo,8,4355
,Hotel Sunroute Shinagawa Seaside,3.4,0.167400735,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,3,Shinagawa Ward, Tokyo,8,10783
,Hotel Sunroute Shinagawa Seaside,3.4,0.167400735,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,3,Shinagawa Ward, Tokyo,8,10783
,Hotel Sunroute Shinagawa Seaside,3.4,0.081739159,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,3,Shinagawa Ward, Tokyo,8,10783
,Hotel Sunroute Shinagawa Seaside,3.4,0.034969335,0.162790698,0.465116279,0.046511628,0.046511628,0.279069767,3,Shinagawa Ward, Tokyo,8,10783
,Hotel Tateshina,2.6,0.085345788,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,2,Shinjuku Ward, Tokyo,7,5846
,Hotel Tateshina,2.6,0.085345788,0.166666667,0.208333333,0.208333333,0.208333333,0.208333333,2,Shinjuku Ward, Tokyo,7,5846
,Hotel Tokyo Garden Palace,3.4,0.099223827,0.134615385,0.384615385,0.038461538,0.057692308,0.384615385,3,Bunkyo, Tokyo,8,6681
,Hotel Tokyo Garden Palace,3.4,0.099223827,0.134615385,0.384615385,0.038461538,0.057692308,0.384615385,3,Bunkyo, Tokyo,8,6681
,Hotel Trusty Tokyo Bayside,3.4,0.031362707,0.151515152,0.606060606,0.03030303,0.060606061,0.151515152,4,Koto Ward, Tokyo,8,2598
,Hotel Trusty Tokyo Bayside,3.4,0.031362707,0.151515152,0.606060606,0.03030303,0.060606061,0.151515152,4,Koto Ward, Tokyo,8,2598
,Hotel Villa Fontaine Tokyo-Hamamatsucho,3.4,0.044210281,0.160714286,0.357142857,0.071428571,0.053571429,0.357142857,3,Minato, Tokyo,8,3371
,Hotel Villa Fontaine Tokyo-Hamamatsucho,3.4,0.044210281,0.160714286,0.357142857,0.071428571,0.053571429,0.357142857,3,Minato, Tokyo,8,3371
,Hotel Villa Fontaine Tokyo-Jimbocho,3.4,0.027689597,0.105263158,0.350877193,0.087719298,0.105263158,0.350877193,3,Chiyoda, Tokyo,8,2377
,Hotel Villa Fontaine Tokyo-Jimbocho,3.4,0.028769924,0.105263158,0.350877193,0.087719298,0.105263158,0.350877193,3,Chiyoda, Tokyo,8,2377
,Hotel Villa Fontaine Tokyo-Kayabacho,3.4,0.027506773,0.236363636,0.363636364,0.018181818,0.018181818,0.363636364,3,Chuo Ward, Tokyo,8,2366
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.034188176,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,3,Chiyoda, Tokyo,8,2768
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.033091229,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,3,Chiyoda, Tokyo,8,2768
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.033091229,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,3,Chiyoda, Tokyo,8,2768
,Hotel Villa Fontaine Tokyo-Kudanshita,3.4,0.034188176,0.169491525,0.338983051,0.101694915,0.050847458,0.338983051,3,Chiyoda, Tokyo,8,2768
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.039589808,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,3,Chiyoda, Tokyo,8,3093
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.096149052,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,3,Chiyoda, Tokyo,8,3093
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.039589808,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,3,Chiyoda, Tokyo,8,3093
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.042165971,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,3,Chiyoda, Tokyo,8,3093
,Hotel Villa Fontaine Tokyo-Otemachi,3.4,0.042165971,0.057971014,0.289855072,0.289855072,0.072463768,0.289855072,3,Chiyoda, Tokyo,8,3093
,Hotel Villa Fontaine Tokyo-Roppongi,3.4,0.172021208,0.171052632,0.263157895,0.263157895,0.039473684,0.263157895,4,Minato, Tokyo,8,11061
,Hotel Villa Fontaine Tokyo-Ueno Okachimachi,3.4,0.042165971,0.086956522,0.434782609,0,0.130434783,0.347826087,3,Taito, Tokyo,8,3248
,Hotel Vista Kamata Tokyo,3.4,0.088935795,0.098591549,0.281690141,0.281690141,0.056338028,0.281690141,3,Ota Ward, Tokyo,8,6062
,Hotel Wing International Premium Tokyo Yotsuya,3.4,0.27554972,0.145454545,0.363636364,0.145454545,0,0.345454545,3,Shinjuku Ward, Tokyo,8,17290
,Hotel Wing International Premium Tokyo Yotsuya,3.4,0.27554972,0.145454545,0.363636364,0.145454545,0,0.345454545,3,Shinjuku Ward, Tokyo,8,17290
,Hotel Wing International Shinjuku,3.4,0.210264763,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Shinjuku Ward, Tokyo,8,13362
,Hotel Wing International Shinjuku,3.4,0.210264763,0.157894737,0.210526316,0.210526316,0.210526316,0.210526316,3,Shinjuku Ward, Tokyo,8,13362
,Hotel Yamayuri,2.6,0.075057756,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,2,Taito, Tokyo,7,5227
,Hotel Yamayuri,2.6,0.075057756,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,2,Taito, Tokyo,7,5227
,Hotel Yanagibashi,2.6,0.075174099,0.092592593,0.37037037,0.166666667,0,0.37037037,1,Taito, Tokyo,7,5234
,Hotel Yanagibashi,2.6,0.075174099,0.092592593,0.37037037,0.166666667,0,0.37037037,1,Taito, Tokyo,7,5234
,Hotel the M Innsomnia Akasaka,4.2,0.088437183,0.123287671,0.273972603,0.273972603,0.054794521,0.273972603,4,Minato, Tokyo,9,6032
,Hotel the M Innsomnia Akasaka,4.2,0.088437183,0.123287671,0.273972603,0.273972603,0.054794521,0.273972603,4,Minato, Tokyo,9,6032
,House Ikebukuro,4.2,0.068376352,0.103896104,0.25974026,0.25974026,0.116883117,0.25974026,1,Toshima, Tokyo,9,4825
,House Ikebukuro,4.2,0.068376352,0.103896104,0.25974026,0.25974026,0.116883117,0.25974026,1,Toshima, Tokyo,9,4825
,Hundred Stay Tokyo Shinjuku,3.4,0.142004753,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,4,Shinjuku Ward, Tokyo,8,9255
,Hundred Stay Tokyo Shinjuku,3.4,0.076669935,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,4,Shinjuku Ward, Tokyo,8,9255
,Hundred Stay Tokyo Shinjuku,3.4,0.260857281,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,4,Shinjuku Ward, Tokyo,8,9255
,Hundred Stay Tokyo Shinjuku,3.4,0.076669935,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,4,Shinjuku Ward, Tokyo,8,9255
,Hundred Stay Tokyo Shinjuku,3.4,0.142004753,0.142857143,0.357142857,0.107142857,0.053571429,0.339285714,4,Shinjuku Ward, Tokyo,8,9255
,Hyatt Regency Tokyo,4.2,0.12796051,0.266666667,0.266666667,0.12,0.08,0.266666667,4,Shinjuku Ward, Tokyo,9,8410
,Hyatt Regency Tokyo,4.2,0.12796051,0.266666667,0.266666667,0.12,0.08,0.266666667,4,Shinjuku Ward, Tokyo,9,8410
,Hyatt Regency Tokyo,4.2,0.248375355,0.266666667,0.266666667,0.12,0.08,0.266666667,4,Shinjuku Ward, Tokyo,9,8410
,Hyatt Regency Tokyo,4.2,0.248375355,0.266666667,0.266666667,0.12,0.08,0.266666667,4,Shinjuku Ward, Tokyo,9,8410
,IRORI NIHONBASHI HOSTEL and KITCHEN,4.2,0.002343477,0.181818182,0.363636364,0.072727273,0.018181818,0.363636364,1,Chuo Ward, Tokyo,9,852
,IRORI NIHONBASHI HOSTEL and KITCHEN,4.2,0.044841857,0.181818182,0.363636364,0.072727273,0.018181818,0.363636364,1,Chuo Ward, Tokyo,9,852
,Ikidane House,4.2,0.04987784,0.142857143,0.571428571,0.057142857,0.057142857,0.171428571,1,Kita, Tokyo,9,3712
,Ikidane House,4.2,0.04987784,0.142857143,0.571428571,0.057142857,0.057142857,0.171428571,1,Kita, Tokyo,9,3712
,Imperial Hotel Tokyo,4.2,1,0.191919192,0.202020202,0.202020202,0.202020202,0.202020202,5,Chiyoda, Tokyo,9,60878
